8.05E+14,1,1.376666,1.553837,8.772355
8.05E+14,1,0.24660277,1.7142484,8.12592
8.05E+14,1,1.8004397,0.92895025,10.481815
8.05E+14,1,1.6160861,1.0079589,10.398018
8.05E+14,1,0.5434838,1.6352397,8.520964
8.05E+14,1,1.0893618,1.4820108,9.0476885
8.05E+14,1,1.7046716,0.94331545,10.242394
8.05E+14,1,1.4820108,1.2330139,9.665392
8.05E+14,1,0.7206547,1.5466543,8.820239
8.05E+14,1,1.0989386,1.2593501,9.533711
8.05E+14,1,1.4077905,1.0462662,10.029311
8.05E+14,1,1.0630256,1.3072342,9.32781
8.05E+14,1,0.79726917,1.3551182,9.083601
8.05E+14,1,1.2425907,1.1013328,9.828198
8.05E+14,1,1.1755531,1.2042835,9.749189
8.05E+14,1,0.830788,1.3599066,9.167398
8.05E+14,1,0.9504981,1.2090719,9.461885
8.05E+14,1,1.127669,1.0702082,9.765948
8.05E+14,1,1.2401965,1.3072342,9.454702
8.05E+14,1,1.0199299,1.3982137,9.248801
8.05E+14,1,1.151611,1.2545617,9.502586
8.05E+14,1,1.3551182,1.1947067,9.67018
8.05E+14,1,1.0845734,1.2593501,9.397242
8.05E+14,1,0.92655605,1.2330139,9.44752
8.05E+14,1,1.1994951,1.1755531,9.605537
8.05E+14,1,1.283292,1.2258313,9.28232
8.05E+14,1,1.2258313,1.283292,9.459491
8.05E+14,1,1.2018893,1.2737153,9.473856
8.05E+14,1,1.1875241,1.2689269,9.500193
8.05E+14,1,1.1947067,1.2593501,9.464279
8.05E+14,1,1.1540052,1.2761095,9.452309
8.05E+14,1,1.1755531,1.2569559,9.540894
8.05E+14,1,1.2569559,1.3383588,9.466674
8.05E+14,1,1.1755531,1.3790601,9.485827
8.05E+14,1,1.0223241,1.3096284,9.560047
8.05E+14,1,1.0271125,1.3024458,9.370906
8.05E+14,1,1.1947067,1.2521675,9.459491
8.05E+14,1,1.1923125,1.2689269,9.476251
8.05E+14,1,1.0702082,1.2880806,9.5385
8.05E+14,1,1.340753,1.2976574,9.454702
8.05E+14,1,1.2641385,1.2641385,9.399636
8.05E+14,1,1.2425907,1.2354081,9.464279
8.05E+14,1,1.115698,1.3144168,9.519346
8.05E+14,1,0.9624691,1.2665327,9.516952
8.05E+14,1,1.0749966,1.1947067,9.586384
8.05E+14,1,1.2952632,1.2330139,9.555259
8.05E+14,1,1.3790601,1.2497733,9.428367
8.05E+14,1,1.3479356,1.3263878,9.425972
8.05E+14,1,1.4173675,1.3239936,9.433155
8.05E+14,1,1.3335704,1.2665327,9.397242
8.05E+14,1,1.2378023,1.2401965,9.473856
8.05E+14,1,1.3215994,1.2737153,9.512163
8.05E+14,1,1.3144168,1.3000516,9.545682
8.05E+14,1,1.1683705,1.2330139,9.464279
